zip,state,city,lat,lng
78591,TX,Santa Elena,26.73364,-98.519412
78593,TX,Santa Rosa,26.255508,-97.825663
78594,TX,Sebastian,26.34524,-97.774728
78595,TX,Sullivan City,26.27197,-98.562713
78596,TX,Weslaco,26.169444,-97.988714
78597,TX,South Padre Isla,26.111105,-97.167294
78598,TX,Port Mansfield,26.555237,-97.427982
78602,TX,Bastrop,30.13883,-97.292101
78603,TX,Bebe,29.422211,-97.626594
78605,TX,Bertram,30.741082,-98.052932
78606,TX,Blanco,30.087359,-98.410663
78607,TX,Bluffton,30.825633,-98.51503
78608,TX,Briggs,30.932546,-97.970228
78609,TX,Buchanan Dam,30.759765,-98.453226
78610,TX,Buda,30.091758,-97.853422
78611,TX,Burnet,30.776597,-98.26424
78612,TX,Cedar Creek,30.096636,-97.497602
78613,TX,Cedar Park,30.477165,-97.817571
78614,TX,Cost,29.432098,-97.553124
78615,TX,Coupland,30.532357,-97.330364
78616,TX,Dale,29.952785,-97.580968
78617,TX,Del Valle,30.174492,-97.613443
78618,TX,Doss,30.461319,-99.17072
78619,TX,Driftwood,30.159351,-98.052372
78620,TX,Dripping Springs,30.226768,-98.102947
78621,TX,Elgin,30.323136,-97.373748
78623,TX,Fischer,29.969588,-98.258283
78624,TX,Fredericksburg,30.281658,-98.879928
78626,TX,Georgetown,30.633038,-97.670704
78628,TX,Andice,30.659364,-97.700939
78629,TX,Gonzales,29.50857,-97.449456
78631,TX,Harper,30.281637,-99.241048
78632,TX,Harwood,29.666108,-97.490622
78634,TX,Hutto,30.525725,-97.567203
78635,TX,Hye,30.226866,-98.539607
78636,TX,Johnson City,30.294806,-98.369082
78638,TX,Kingsbury,29.672566,-97.830634
78639,TX,Kingsland,30.666212,-98.447492
78640,TX,Uhland,30.0043,-97.837106
78641,TX,Leander,30.552888,-97.875166
78642,TX,Liberty Hill,30.662953,-97.931598
78643,TX,Sunrise Beach,30.722533,-98.652727
78644,TX,Lockhart,29.886759,-97.676922
78645,TX,Jonestown,30.459796,-97.97023
78648,TX,Luling,29.682621,-97.649947
78650,TX,Mc Dade,30.296816,-97.238556
78652,TX,Manchaca,30.127267,-97.853793
78653,TX,Manor,30.338817,-97.532295
78654,TX,Cypress Mill,30.57228,-98.306992
78655,TX,Martindale,29.793328,-97.79332
78656,TX,Maxwell,29.878628,-97.852852
78659,TX,Paige,30.185799,-97.119771
78660,TX,Pflugerville,30.442133,-97.629895
78662,TX,Red Rock,29.990616,-97.408058
78663,TX,Round Mountain,30.442879,-98.436514
78664,TX,Round Rock,30.51452,-97.668028
78665,TX,Sandy,30.339127,-98.509846
78666,TX,San Marcos,29.875359,-97.940418
78669,TX,Spicewood,30.389945,-98.05392
78671,TX,Albert,30.224921,-98.655468
78672,TX,Tow,30.860867,-98.459647
78675,TX,Willow City,30.454889,-98.664589
78676,TX,Wimberley,30.026471,-98.11231
78677,TX,Wrightsboro,29.357772,-97.503531
78681,TX,Round Rock,30.508431,-97.706171
78701,TX,Austin,30.271289,-97.742559
78702,TX,Austin,30.263817,-97.716589
78703,TX,Austin,30.290671,-97.764809
78704,TX,Austin,30.242831,-97.765788
78705,TX,Austin,30.289619,-97.739627
78717,TX,Austin,30.505972,-97.747187
78719,TX,Austin,30.180243,-97.666701
78721,TX,Austin,30.272144,-97.686798
78722,TX,Austin,30.289305,-97.71495
78723,TX,Austin,30.308515,-97.684941
78724,TX,Austin,30.295982,-97.639587
78725,TX,Austin,30.256186,-97.624301
78726,TX,Austin,30.43,-97.832649
78727,TX,Austin,30.425422,-97.719488
78728,TX,Austin,30.441679,-97.681123
78729,TX,Austin,30.45206,-97.768787
78730,TX,Austin,30.360745,-97.824062
78731,TX,Austin,30.347129,-97.760887
78732,TX,Austin,30.375233,-97.900685
78733,TX,Austin,30.331355,-97.866633
78734,TX,Lakeway,30.377404,-97.957558
78735,TX,Austin,30.248978,-97.841423
78736,TX,Austin,30.244433,-97.915968
78737,TX,Austin,30.210692,-97.942749
78738,TX,Austin,30.333708,-97.982367
78739,TX,Austin,30.172026,-97.878433
78741,TX,Austin,30.231513,-97.722317
78742,TX,Austin,30.231296,-97.670349
78744,TX,Austin,30.18764,-97.74723
78745,TX,Austin,30.206298,-97.795599
78746,TX,West Lake Hills,30.285009,-97.808129
78747,TX,Creedmoor,30.130235,-97.762127
78748,TX,Austin,30.174311,-97.822474
78749,TX,Austin,30.216641,-97.850755
78750,TX,Austin,30.422401,-97.796676
78751,TX,Austin,30.309288,-97.724163
78752,TX,Austin,30.331562,-97.700394
78753,TX,Austin,30.36485,-97.682658
78754,TX,Austin,30.342331,-97.667267
78756,TX,Austin,30.322312,-97.739032
78757,TX,Austin,30.343732,-97.731617
78758,TX,Austin,30.376431,-97.707758
78759,TX,Austin,30.403614,-97.752602
78801,TX,Uvalde,29.217238,-99.793074
78827,TX,Asherton,28.436421,-99.748611
78828,TX,Barksdale,29.708488,-100.070983
78829,TX,Batesville,28.928648,-99.611457
78830,TX,Big Wells,28.569344,-99.578083
78832,TX,Brackettville,29.30963,-100.415495
78833,TX,Camp Wood,29.679491,-100.00838
78834,TX,Carrizo Springs,28.52779,-99.863513
78837,TX,Comstock,29.74842,-101.262755
78838,TX,Concan,29.524057,-99.684244
78839,TX,Crystal City,28.686953,-99.826412
78840,TX,Laughlin A F B,29.373881,-100.891555
78850,TX,D Hanis,29.3398,-99.283488
78851,TX,Dryden,30.165108,-102.33207
78852,TX,Eagle Pass,28.702786,-100.48176
78861,TX,Dunlay,29.356065,-99.127637
78870,TX,Knippa,29.291119,-99.637171
78872,TX,La Pryor,28.948848,-99.85074
78873,TX,Leakey,29.768951,-99.747913
78877,TX,Spofford,28.942688,-100.574181
78879,TX,Rio Frio,29.658295,-99.772337
78880,TX,Rocksprings,30.018756,-100.231029
78881,TX,Sabinal,29.326668,-99.478109
78883,TX,Tarpley,29.645494,-99.246874
78884,TX,Utopia,29.597197,-99.558454
78885,TX,Vanderpool,29.741779,-99.555542
78886,TX,Yancey,29.140398,-99.14277
78931,TX,Bleiblerville,29.967572,-96.418719
78932,TX,Carmine,30.140351,-96.686077
78933,TX,Cat Spring,29.751204,-96.390029
78934,TX,Columbus,29.703247,-96.5527
78935,TX,Alleyton,29.745286,-96.46312
78938,TX,Ellinger,29.845915,-96.69663
78940,TX,Fayetteville,29.886789,-96.646317
78941,TX,Flatonia,29.709493,-97.098685
78942,TX,Giddings,30.177725,-96.93322
78944,TX,Industry,29.971789,-96.518849
78945,TX,La Grange,29.903978,-96.885988
78946,TX,Ledbetter,30.238307,-96.761276
78947,TX,Lexington,30.419144,-97.052387
78948,TX,Lincoln,30.317693,-96.970159
78949,TX,Muldoon,29.799305,-97.100562
78950,TX,New Ulm,29.814248,-96.537963
78953,TX,Rosanky,29.924122,-97.311875
78954,TX,Round Top,30.041131,-96.734058
78956,TX,Schulenburg,29.688247,-96.910564
78957,TX,Smithville,30.017813,-97.149396
78959,TX,Waelder,29.6868,-97.295798
78962,TX,Weimar,29.678707,-96.755045
78963,TX,West Point,29.95235,-97.036129
79001,TX,Adrian,35.275807,-102.69699
79005,TX,Booker,36.442948,-100.523791
79007,TX,Phillips,35.664299,-101.403245
79009,TX,Bovina,34.481504,-102.806115
79011,TX,Briscoe,35.58547,-100.167923
79014,TX,Glazier,35.885906,-100.353875
79015,TX,Canyon,34.977222,-101.924705
79018,TX,Channing,35.782572,-102.334269
79019,TX,Claude,35.096715,-101.381271
79022,TX,Dalhart,36.073183,-102.517658
79027,TX,Dimmitt,34.534089,-102.304634
79029,TX,Dumas,35.882315,-101.967984
79031,TX,Earth,34.241521,-102.421284
79034,TX,Follett,36.430923,-100.206776
79035,TX,Black,34.640298,-102.719139
79036,TX,Fritch,35.644121,-101.584482
79039,TX,Groom,35.216761,-101.12846
79040,TX,Gruver,36.286805,-101.408906
79041,TX,Hale Center,34.066943,-101.873623
79042,TX,Happy,34.721899,-101.825632
79043,TX,Hart,34.387838,-102.115534
79044,TX,Hartley,35.931122,-102.52213
79045,TX,Hereford,34.837037,-102.40503
79046,TX,Higgins,36.136504,-100.095191
79052,TX,Kress,34.373703,-101.73705
79056,TX,Lipscomb,36.223031,-100.270164
79057,TX,Kellerville,35.234051,-100.611303
79059,TX,Miami,35.719301,-100.702715
79061,TX,Mobeetie,35.529717,-100.424158
79062,TX,Morse,36.059579,-101.47288
79063,TX,Nazareth,34.544356,-102.106914
79064,TX,Olton,34.184418,-102.141415
79065,TX,Pampa,35.538043,-100.957885
79068,TX,Panhandle,35.380841,-101.43037
79070,TX,Perryton,36.374825,-100.815558
79072,TX,Plainview,34.196194,-101.725896
79079,TX,Twitty,35.220596,-100.262152
79080,TX,Skellytown,35.568489,-101.172134
79081,TX,Spearman,36.192689,-101.195234
79082,TX,Springlake,34.23932,-102.308999
79083,TX,Stinnett,35.837661,-101.450011
79084,TX,Stratford,36.33349,-101.988568
79085,TX,Summerfield,34.727244,-102.49919
79086,TX,Sunray,36.009707,-101.812334
79087,TX,Texline,36.374034,-102.984516
79088,TX,Vigo Park,34.540258,-101.762864
79092,TX,Vega,35.373212,-102.356572
79094,TX,Wayside,34.803353,-101.545434
79095,TX,Wellington,34.871726,-100.220721
79096,TX,Wheeler,35.431852,-100.256824
79097,TX,White Deer,35.42781,-101.173993
79098,TX,Wildorado,35.19156,-102.211754
79101,TX,Amarillo,35.203238,-101.842052
79102,TX,Amarillo,35.199854,-101.84963
79103,TX,Amarillo,35.175134,-101.797587
79104,TX,Amarillo,35.193918,-101.797503
79106,TX,Amarillo,35.197741,-101.894918
79107,TX,Amarillo,35.230866,-101.805962
79108,TX,Amarillo,35.277866,-101.830025
79109,TX,Amarillo,35.166332,-101.886764
79110,TX,Amarillo,35.154468,-101.864063
79111,TX,Amarillo,35.228619,-101.670342
79118,TX,Amarillo,35.07629,-101.834936
79119,TX,Amarillo,35.064214,-101.97432
79121,TX,Amarillo,35.169689,-101.926594
79124,TX,Amarillo,35.270269,-101.942952
79201,TX,Kirkland,34.428124,-100.21017
79220,TX,Afton,33.771837,-100.802131
79225,TX,Chillicothe,34.243946,-99.515669
79226,TX,Clarendon,34.952878,-100.895157
79227,TX,Crowell,33.991208,-99.698345
79229,TX,Dickens,33.627996,-100.819695
79230,TX,Dodson,34.764354,-100.028593
79232,TX,Dumont,33.656735,-100.319829
79234,TX,Flomot,34.232076,-101.003824
79235,TX,Floydada,33.974296,-101.334564
79237,TX,Hedley,34.869787,-100.680632
79239,TX,Lakeview,34.672437,-100.725921
79241,TX,Lockney,34.145827,-101.425934
79243,TX,Mcadoo,33.741265,-100.983293
79244,TX,Matador,34.052507,-100.836138
79245,TX,Memphis,34.712237,-100.534653
79248,TX,Chalk,34.019154,-100.305917
79250,TX,Petersburg,33.876806,-101.604591
79251,TX,Quail,34.917969,-100.425243
79252,TX,Quanah,34.29555,-99.749438
79255,TX,Quitaque,34.379605,-101.046458
79256,TX,Roaring Springs,33.897669,-100.852818
79257,TX,Silverton,34.464089,-101.316899
79259,TX,Tell,34.378164,-100.396482
79260,TX,Truscott,33.75323,-99.662455
79261,TX,Turkey,34.403644,-100.844875
79311,TX,Abernathy,33.849961,-101.861111
79312,TX,Amherst,33.997608,-102.441614
79313,TX,Anton,33.804278,-102.165165
79316,TX,Brownfield,33.169801,-102.276157
79320,TX,Bula,33.89696,-102.656426
79322,TX,Crosbyton,33.656159,-101.228733
79323,TX,Denver City,32.971114,-102.831251
79324,TX,Enochs,33.850225,-102.764107
79325,TX,Farwell,34.386025,-102.990064
79326,TX,Fieldton,34.091878,-102.269692
79329,TX,Idalou,33.650376,-101.678579
79331,TX,Lamesa,32.736677,-101.956914
79336,TX,Levelland,33.578778,-102.367591
79339,TX,Littlefield,33.921195,-102.320697
79342,TX,Loop,32.916169,-102.422084
79343,TX,Lorenzo,33.666626,-101.527736
79344,TX,Maple,33.8622,-102.926588
79345,TX,Meadow,33.332098,-102.249196
79346,TX,Morton,33.715718,-102.779619
79347,TX,Muleshoe,34.219308,-102.749631
79351,TX,Odonnell,32.977331,-101.827099
79353,TX,Pep,33.810434,-102.56558
79355,TX,Plains,33.189354,-102.829367
79356,TX,Post,33.201695,-101.39216
79357,TX,Cone,33.678977,-101.382738
79358,TX,Ropesville,33.457499,-102.15841
79359,TX,Seagraves,32.93172,-102.578075
79360,TX,Seminole,32.721045,-102.682761
79363,TX,Shallowater,33.691859,-101.983626
79364,TX,Ransom Canyon,33.436795,-101.65192
79366,TX,Ransom Canyon,33.533019,-101.690805
79370,TX,Spur,33.479016,-100.857116
79371,TX,Sudan,34.069661,-102.525525
79373,TX,Tahoka,33.198803,-101.821976
79376,TX,Tokio,33.18259,-102.576753
79377,TX,Welch,32.893827,-102.106792
79379,TX,Whiteface,33.586575,-102.638941
79381,TX,Wilson,33.329862,-101.712231
79382,TX,Wolfforth,33.530381,-102.026101
79401,TX,Lubbock,33.586527,-101.860634
79403,TX,Lubbock,33.619573,-101.80982
79404,TX,Lubbock,33.525979,-101.833263
79405,TX,Lubbock,33.570972,-101.850655
79406,TX,Lubbock,33.581934,-101.877828
79407,TX,Lubbock,33.568369,-101.942333
79410,TX,Lubbock,33.56931,-101.890377
79411,TX,Lubbock,33.570393,-101.862593
79412,TX,Lubbock,33.546313,-101.857737
79413,TX,Lubbock,33.546597,-101.887142
79414,TX,Lubbock,33.549728,-101.918666
79415,TX,Lubbock,33.602117,-101.876015
79416,TX,Lubbock,33.592397,-101.936705
79423,TX,Lubbock,33.514604,-101.87946
79424,TX,Lubbock,33.515866,-101.93439
79489,TX,Reese Air Force,33.594344,-102.028792
79501,TX,Anson,32.748894,-99.895301
79502,TX,Aspermont,33.130059,-100.234372
79503,TX,Avoca,32.883225,-99.69642
79504,TX,Baird,32.391557,-99.37766
79506,TX,Blackwell,32.082044,-100.311078
79510,TX,Clyde,32.380289,-99.518445
79511,TX,Coahoma,32.294215,-101.319681
79512,TX,Colorado City,32.398736,-100.860948
79517,TX,Fluvanna,32.781022,-101.041966
79518,TX,Girard,33.363202,-100.693688
79519,TX,Goldsboro,32.048213,-99.677457
79520,TX,Hamlin,32.879893,-100.128014
79521,TX,Haskell,33.157993,-99.730923
79525,TX,Hawley,32.594965,-99.795994
79526,TX,Hermleigh,32.629441,-100.754714
79527,TX,Ira,32.621274,-101.025419
79528,TX,Jayton,33.251774,-100.582482
79529,TX,Knox City,33.418294,-99.8137
79530,TX,Lawn,32.136012,-99.735081
79532,TX,Loraine,32.385047,-100.72851
79533,TX,Lueders,32.762339,-99.672792
79534,TX,Mc Caulley,32.778654,-100.216784
79535,TX,Maryneal,32.202639,-100.497178
79536,TX,Merkel,32.444371,-99.992443
79537,TX,Nolan,32.279333,-100.267053
79538,TX,Novice,32.000927,-99.59353
79539,TX,O Brien,33.374869,-99.847303
79540,TX,Old Glory,33.184162,-100.153155
79541,TX,Ovalo,32.155257,-99.822873
79542,TX,79542,33.204065,-100.394624
79543,TX,Roby,32.722016,-100.400766
79544,TX,Rochester,33.310457,-99.859366
79545,TX,Roscoe,32.427558,-100.539088
79546,TX,Rotan,32.855521,-100.470489
79547,TX,Rule,33.184163,-99.889354
79548,TX,Sagerton,33.051321,-99.892329
79549,TX,Dermott,32.715105,-100.907485
79553,TX,Stamford,32.945323,-99.78593
79556,TX,Sweetwater,32.472589,-100.397908
79560,TX,Sylvester,32.717909,-100.242497
79561,TX,Trent,32.489752,-100.119488
79562,TX,Tuscola,32.234955,-99.82439
79563,TX,Tye,32.447728,-99.868434
79565,TX,Westbrook,32.353195,-100.990719
79566,TX,Wingate,32.031777,-100.118311
79567,TX,Winters,31.962028,-99.955114
79601,TX,Abilene,32.468155,-99.718208
79602,TX,Abilene,32.41783,-99.721448
79603,TX,Abilene,32.467852,-99.761916
79605,TX,Abilene,32.431987,-99.772374
79606,TX,Abilene,32.392038,-99.774578
79607,TX,Dyess Afb,32.418956,-99.82214
79701,TX,Midland,31.989636,-102.06261
79703,TX,Midland,31.972106,-102.136854
79705,TX,Midland,32.029473,-102.091483
79707,TX,Midland,32.019911,-102.147599
79713,TX,Ackerly,32.609085,-101.795132
79714,TX,Andrews,32.320125,-102.540926
79718,TX,Balmorhea,31.012361,-103.693316
79719,TX,Barstow,31.463908,-103.397086
79720,TX,Vealmoor,32.241767,-101.467517
79730,TX,Coyanosa,31.229547,-103.053815
79731,TX,Crane,31.396949,-102.354382
79734,TX,Fort Davis,30.613144,-103.936434
79735,TX,Fort Stockton,30.890785,-102.879942
79738,TX,Gail,32.752334,-101.450032
79739,TX,Garden City,31.849078,-101.526912
79741,TX,Goldsmith,31.95412,-102.625047
79742,TX,Grandfalls,31.345856,-102.856778
79743,TX,Imperial,31.237264,-102.710918
79744,TX,Iraan,30.915564,-101.915175
79745,TX,Kermit,31.85496,-103.091269
79748,TX,Knott,32.412489,-101.651731
79749,TX,Lenorah,32.439157,-101.761137
79752,TX,Mc Camey,31.131894,-102.215325
79754,TX,Mentone,31.738374,-103.550316
79755,TX,Midkiff,31.306761,-101.926913
79756,TX,Monahans,31.581294,-102.900273
79758,TX,Gardendale,32.024476,-102.357237
79761,TX,Odessa,31.857945,-102.352252
79762,TX,Odessa,31.889029,-102.354806
79763,TX,Odessa,31.834085,-102.416179
79764,TX,Odessa,31.876683,-102.437465
79765,TX,Odessa,31.937548,-102.394403
79766,TX,Odessa,31.782683,-102.344863
79772,TX,Verhalen,31.414384,-103.508129
79777,TX,Pyote,31.539491,-103.139676
79781,TX,Sheffield,30.693549,-101.859963
79782,TX,Stanton,32.139992,-101.809887
79783,TX,Tarzan,32.357523,-101.960723
79789,TX,Wink,31.752673,-103.156084
79821,TX,Anthony,31.990718,-106.597625
79830,TX,Alpine,30.263111,-103.654089
79834,TX,Big Bend Nationa,29.147657,-103.330626
79835,TX,Canutillo,31.934379,-106.592888
79836,TX,Clint,31.549418,-106.20383
79837,TX,Dell City,31.923975,-105.209902
79839,TX,Fort Hancock,31.296887,-105.823448
79842,TX,Marathon,30.18858,-103.221397
79843,TX,Marfa,30.292982,-104.084835
79845,TX,Presidio,29.557302,-104.35511
79847,TX,Salt Flat,31.359027,-104.611467
79851,TX,Sierra Blanca,31.193821,-105.321874
79852,TX,Terlingua,29.31648,-103.559671
79854,TX,Valentine,30.620043,-104.481096
79855,TX,Kent,31.042879,-104.832249
79901,TX,El Paso,31.758411,-106.478311
79902,TX,El Paso,31.776317,-106.493165
79903,TX,El Paso,31.786213,-106.440569
79904,TX,El Paso,31.853334,-106.438135
79905,TX,El Paso,31.767447,-106.430445
79906,TX,Fort Bliss,31.807631,-106.421611
79907,TX,El Paso,31.708908,-106.329281
79908,TX,Fort Bliss,31.82753,-106.386711
79912,TX,El Paso,31.838309,-106.536433
79915,TX,El Paso,31.743234,-106.368605
79916,TX,Fort Bliss,31.794873,-106.159157
79922,TX,El Paso,31.821767,-106.573176
79924,TX,El Paso,31.902098,-106.414857
79925,TX,El Paso,31.781402,-106.361317
79927,TX,Horizon City,31.653014,-106.273064
79930,TX,El Paso,31.804795,-106.456754
79932,TX,El Paso,31.862334,-106.593186
79934,TX,El Paso,31.938585,-106.407328
79935,TX,El Paso,31.771847,-106.330258
79936,TX,El Paso,31.767655,-106.30159
